72 232
49 54 1
22 58 1
4 60 3
7 45 1
6 32 2
25 35 2
21 26 1
9 22 1
5 36 2
4 26 2
13 60 2
19 23 2
16 52 3
11 45 1
17 38 1
22 34 3
16 45 2
5 50 2
42 43 2
39 60 3
45 51 2
7 32 1
48 54 1
37 51 1
28 39 2
4 59 3
28 33 3
36 57 2
17 58 3
1 46 2
40 58 2
16 32 1
2 55 1
29 39 1
4 29 3
5 42 2
11 22 3
29 59 1
6 48 1
19 49 1
9 32 3
22 37 1
17 42 3
8 58 2
5 43 3
15 37 2
10 16 1
53 57 3
5 49 1
27 28 2
18 21 3
18 57 2
19 38 3
11 23 2
37 40 2
17 26 3
32 50 2
25 40 2
14 31 3
20 35 1
50 60 1
1 45 2
47 54 2
34 38 2
54 55 1
47 49 2
10 13 3
1 28 3
12 17 1
5 45 1
7 11 3
1 52 3
8 26 2
2 19 3
28 58 1
43 47 1
17 32 2
22 33 2
21 41 2
18 50 2
17 48 1
2 40 3
44 60 2
10 47 1
12 16 3
24 42 3
6 9 3
10 29 3
22 42 3
34 39 2
5 44 1
36 40 1
14 22 1
31 39 3
1 60 1
43 45 3
44 47 1
15 53 2
6 14 3
5 8 2
34 48 2
2 41 3
22 55 3
20 57 3
22 26 1
32 43 1
1 29 3
3 35 2
10 41 3
31 49 1
8 50 1
18 28 2
16 51 3
8 51 1
42 60 1
45 52 3
24 38 1
4 51 3
2 23 2
28 41 3
20 23 1
5 35 1
34 53 3
28 48 3
55 60 1
21 35 3
19 46 3
12 38 1
10 26 1
1 51 2
3 18 2
21 53 1
18 30 1
45 57 2
4 42 2
42 50 1
10 30 3
25 34 1
11 24 2
5 29 2
12 27 1
10 40 1
29 36 2
6 18 3
26 43 2
4 57 1
25 57 3
31 60 1
16 58 1
41 53 3
50 58 3
23 58 3
28 36 1
6 17 1
46 54 2
40 60 3
5 25 3
33 35 3
8 10 3
21 54 3
43 46 1
33 58 1
3 22 2
32 34 2
18 60 1
27 40 1
29 52 2
37 42 2
6 30 2
5 6 3
53 59 1
21 36 1
12 48 1
28 57 1
11 44 1
1 56 2
37 38 1
18 49 2
11 12 1
19 35 1
19 43 3
10 42 1
27 45 2
31 43 2
35 56 3
20 43 2
47 58 1
36 56 3
9 34 2
7 47 2
11 59 3
35 58 1
9 17 2
6 11 1
5 53 1
16 38 1
38 50 1
15 35 1
21 31 1
3 52 1
23 28 3
3 29 1
23 48 2
11 19 1
6 25 2
15 28 2
1 18 1
14 18 2
46 58 3
4 6 3
1 19 3
39 50 3
10 45 2
42 55 3
50 59 2
30 51 1
1 31 3
40 46 3
44 58 1
20 22 1
5 56 3
10 21 3
46 51 3
6 10 1
26 51 3
24 48 3
37 59 3
44 54 1
46 60 1
26 59 1
5 9
2 5 2
4 5 2
2 4 1
1 5 2
1 4 3
2 3 2
1 2 3
3 5 3
1 3 1
28 22
3 25 1
8 15 2
5 16 1
10 24 1
11 23 1
12 14 1
6 14 1
1 21 3
4 28 3
5 24 3
4 11 3
6 23 1
5 8 2
1 13 3
10 16 1
9 28 2
1 19 1
1 28 1
3 9 3
8 18 1
16 22 1
11 18 2
4 3
3 4 2
1 2 1
1 4 1
5 3
1 2 2
4 5 1
2 3 1
53 77
15 21 3
14 35 3
32 36 1
33 46 1
11 19 1
39 52 3
20 41 1
18 51 3
7 9 2
26 42 3
23 42 1
11 24 2
2 10 1
32 44 1
8 16 1
8 19 3
18 31 2
23 30 3
20 32 1
12 49 3
18 49 2
9 15 2
14 30 1
30 36 3
3 23 3
16 52 2
17 49 3
16 36 1
3 17 1
14 32 3
42 48 3
10 37 1
47 48 3
20 50 3
37 47 2
3 14 3
1 2 1
1 14 2
18 46 3
17 34 3
31 39 3
11 20 1
48 50 3
7 36 1
5 15 1
25 45 3
4 53 1
21 34 2
2 14 3
25 49 1
21 29 1
18 36 1
2 5 3
7 13 1
31 52 2
30 49 2
31 53 3
4 29 2
46 51 1
3 27 3
30 42 3
8 29 2
9 49 1
23 33 2
10 46 2
14 26 2
2 33 2
15 31 1
33 49 3
34 44 3
27 28 2
32 34 2
31 51 1
1 22 3
16 21 2
26 50 3
1 26 1
20 91
16 17 1
9 18 3
7 13 2
8 13 1
5 7 1
16 18 2
2 19 1
3 14 3
8 10 3
1 5 2
3 10 1
4 9 3
5 9 2
3 12 1
7 17 1
3 17 2
1 3 1
3 15 3
2 4 1
9 16 3
9 15 2
7 16 1
6 14 3
4 12 2
15 17 1
14 18 3
11 19 2
3 13 3
6 19 3
5 17 3
12 15 2
12 13 1
2 16 2
13 17 2
7 10 3
13 20 3
1 8 1
3 19 3
16 19 1
2 7 3
6 20 1
17 19 3
7 14 3
2 17 2
12 17 3
8 12 1
10 20 3
4 20 2
5 19 1
6 18 2
4 8 2
11 12 3
2 18 3
9 13 3
7 8 2
6 16 1
1 19 3
12 19 1
1 4 1
11 14 3
7 9 1
10 17 2
4 19 3
14 16 1
1 17 1
8 9 2
7 18 2
6 10 3
5 13 3
1 18 3
11 17 1
1 7 3
2 15 1
3 16 2
10 11 1
3 8 3
7 11 1
2 6 3
13 16 2
13 19 1
8 20 2
4 7 2
4 11 3
2 9 1
5 18 1
6 15 3
3 20 2
1 6 2
13 14 3
12 16 1
2 8 1
28 55
6 27 3
3 4 3
13 26 3
17 20 1
2 10 1
7 17 1
21 23 2
2 3 2
7 10 2
5 7 3
7 25 1
27 28 1
13 25 2
2 13 2
3 12 3
7 22 1
3 17 1
10 24 2
4 26 2
6 10 3
7 14 1
19 25 3
2 21 3
8 12 2
6 15 1
8 9 2
1 11 3
10 22 1
12 25 2
1 27 2
7 12 1
14 15 2
8 20 2
8 18 2
15 21 3
3 26 2
13 23 2
4 5 1
13 15 2
22 23 3
3 20 1
2 25 3
1 13 2
4 25 3
20 25 2
4 24 2
15 22 2
13 17 1
6 7 3
7 23 3
9 19 3
14 26 2
6 14 1
14 16 1
20 24 2
42 77
15 28 1
25 42 3
8 25 1
9 16 1
7 26 2
19 34 1
1 3 2
18 36 2
11 15 1
13 18 1
5 38 1
6 23 2
14 36 1
17 24 1
17 39 3
22 27 3
11 25 3
30 32 1
8 15 3
13 31 3
6 12 2
7 39 2
4 28 1
37 38 3
10 11 1
8 21 3
10 34 1
28 34 2
9 39 2
6 28 2
13 36 1
1 10 3
20 31 3
9 21 1
11 12 1
3 34 3
10 38 1
16 31 3
1 6 3
27 31 1
2 42 2
27 35 1
20 29 3
6 24 1
12 23 2
12 41 3
11 23 1
1 16 1
34 39 3
14 30 3
37 41 3
34 42 3
10 37 3
12 20 2
17 26 1
14 17 3
20 25 3
9 29 1
31 38 3
15 40 3
13 27 2
5 26 2
30 37 1
29 33 1
24 25 2
13 32 3
24 32 2
20 39 1
11 13 2
16 39 1
21 24 1
9 25 2
32 34 2
4 34 2
11 30 1
5 16 1
19 39 1
44 165
23 34 2
22 37 2
20 28 2
9 13 3
2 40 2
3 13 1
38 41 2
12 33 1
4 33 2
21 27 3
12 36 3
13 17 1
26 39 1
9 24 1
19 24 3
10 41 2
31 36 2
12 31 1
39 40 3
1 42 2
13 43 1
4 15 3
23 40 1
1 18 2
8 41 3
4 29 3
9 44 3
11 31 3
5 10 2
34 38 3
13 33 2
17 29 2
2 9 3
7 20 2
23 28 3
10 42 2
20 22 1
1 8 3
36 44 3
2 38 2
28 40 2
33 39 1
8 27 2
27 36 3
9 18 3
27 34 1
4 12 1
2 20 1
3 26 2
9 32 2
19 28 1
11 12 1
27 28 1
17 40 3
15 22 1
21 32 1
1 7 1
22 31 3
22 24 2
35 36 3
27 33 3
16 44 1
17 44 3
33 35 1
24 38 3
17 21 1
6 41 3
28 43 1
31 33 3
22 40 3
34 42 1
41 42 3
6 24 1
12 30 2
13 20 2
42 44 2
3 31 3
16 35 2
9 14 3
26 27 2
19 34 3
14 20 2
38 40 1
13 44 1
4 7 3
25 32 2
13 38 3
13 29 2
33 37 3
21 29 2
14 32 2
7 11 1
2 17 3
17 19 1
8 32 3
15 23 2
22 36 1
33 44 2
8 23 3
7 32 1
9 28 1
14 37 1
5 32 3
27 41 1
18 29 3
4 43 3
29 36 2
16 40 3
6 32 3
15 37 1
21 43 2
6 35 3
23 42 1
14 38 2
3 37 2
17 35 1
23 44 3
21 23 2
19 31 2
10 22 3
15 32 3
12 16 3
7 16 1
25 26 2
30 36 1
12 35 1
13 14 2
33 43 2
9 27 1
8 12 2
20 25 3
8 22 3
5 36 3
7 33 3
30 42 1
12 34 2
6 20 2
3 25 1
24 32 3
4 35 3
1 25 1
23 27 1
12 22 1
1 34 1
9 38 2
16 21 1
3 43 1
2 26 3
40 42 2
19 44 1
15 19 3
9 41 1
6 28 2
6 7 1
2 31 3
1 13 2
6 23 3
18 39 1
5 33 3
3 44 3
4 25 3
25 40 1
15 41 3
2 21 2
25 41 1
88 48
30 66 3
27 36 2
40 64 3
19 78 3
19 49 3
36 59 2
1 73 2
57 84 2
16 56 1
71 86 2
2 40 1
32 64 3
36 60 2
1 41 3
29 83 1
33 43 2
76 85 3
37 75 1
53 86 1
3 6 3
16 87 2
9 86 3
7 13 3
61 66 1
17 70 2
76 81 3
1 29 1
33 78 1
11 69 3
25 31 1
30 32 2
3 81 1
12 77 2
21 59 1
72 77 3
56 61 3
7 35 3
19 45 2
35 50 3
46 85 2
65 74 3
14 24 3
51 80 3
22 29 3
2 88 1
23 49 1
53 55 1
8 55 1
15 27
9 14 1
2 14 1
10 15 1
4 6 1
4 7 2
2 13 1
11 14 2
13 14 2
3 12 1
1 11 2
1 10 3
10 13 3
6 14 1
5 8 2
1 3 1
9 13 3
6 10 3
7 11 1
6 7 2
8 15 2
3 5 1
3 11 1
1 13 3
4 5 1
9 15 1
5 10 3
9 11 3
29 110
9 25 1
1 7 3
7 10 1
15 27 2
21 23 1
3 29 3
17 18 2
7 15 2
12 27 2
14 25 3
19 22 2
15 17 2
7 11 3
11 13 1
24 26 1
1 29 3
13 24 3
10 24 2
14 29 3
9 15 2
2 3 1
15 22 3
15 21 3
14 18 2
8 14 2
19 20 2
4 12 3
1 10 2
18 20 3
12 28 1
23 26 2
9 20 3
21 29 2
20 24 3
13 26 2
6 14 2
16 29 1
23 29 3
9 22 1
6 26 2
19 24 3
12 18 2
3 23 1
4 20 1
5 27 1
12 13 3
12 14 2
2 14 1
24 29 3
4 6 1
3 5 1
3 21 3
14 21 2
2 21 3
5 17 1
2 12 1
11 28 2
13 28 2
16 20 3
11 15 3
3 17 3
16 17 1
14 22 1
4 22 2
9 26 1
4 27 3
1 6 2
23 24 2
24 27 2
5 11 3
3 6 2
5 15 3
17 26 1
13 14 3
7 12 1
4 21 2
21 26 3
2 9 2
1 5 2
12 17 1
2 28 2
3 28 1
4 18 2
7 21 3
14 23 2
6 29 1
7 19 2
8 18 2
6 23 3
10 15 1
2 25 2
6 8 3
2 19 1
14 24 3
8 13 1
7 20 2
1 2 3
14 28 3
2 26 1
14 26 2
4 7 2
10 11 1
10 21 3
9 14 2
8 24 1
1 4 1
10 26 1
7 17 2
16 24 2
3 18 1
74 153
40 53 1
24 54 3
61 74 3
4 31 1
68 71 3
6 25 3
43 49 3
29 32 3
18 44 2
43 50 2
32 71 3
3 25 1
44 51 1
4 32 3
61 63 1
25 68 1
15 24 1
50 61 3
12 34 1
6 16 2
37 65 1
67 73 1
33 49 3
9 32 2
52 66 2
20 38 1
69 74 3
36 58 1
3 66 2
5 66 1
14 19 1
19 68 2
63 73 1
58 64 2
55 71 2
1 20 1
24 27 1
20 70 1
26 32 2
9 29 3
65 68 1
1 27 3
7 29 3
58 71 3
16 48 1
26 64 1
49 58 2
13 38 1
13 46 3
46 64 3
5 19 1
18 22 2
38 66 2
8 45 1
30 58 1
63 74 2
15 27 2
22 68 3
21 39 1
16 61 1
18 27 3
65 69 1
15 34 1
52 64 2
9 61 3
53 57 3
26 54 3
6 22 2
20 52 1
62 63 1
48 54 3
51 61 1
13 40 1
22 44 3
7 19 1
20 24 2
26 37 2
32 72 1
20 51 3
33 45 3
36 44 2
30 70 2
21 64 3
34 59 3
29 34 1
43 74 1
19 32 3
46 63 1
2 46 1
19 49 1
12 21 3
64 73 2
3 20 2
16 57 1
8 71 3
7 66 1
22 60 1
25 54 1
5 14 2
5 17 3
55 56 1
22 66 2
5 74 1
32 46 3
17 52 1
4 19 3
56 62 2
21 45 1
3 33 3
31 59 3
34 43 2
36 48 1
30 56 2
8 68 2
17 57 2
23 52 2
5 36 1
13 73 3
13 30 1
70 72 2
21 62 1
54 67 3
11 46 2
24 59 1
49 68 2
13 51 2
27 50 3
66 71 1
24 48 2
17 65 3
15 60 3
6 43 2
32 50 3
17 26 1
36 49 3
7 32 3
3 22 3
49 55 3
5 38 1
28 40 1
9 62 1
49 50 1
9 14 3
12 48 1
48 58 2
43 51 3
1 58 1
32 34 2
14 38 1
31 36 2
61 72 3
10 55 2
22 69 1
25 63
5 16 2
17 25 1
12 23 2
12 19 3
8 12 2
2 15 3
3 14 1
3 7 2
9 23 2
6 24 1
7 18 1
7 11 3
1 19 2
6 22 1
9 19 3
15 22 1
15 25 2
9 15 2
5 17 2
9 18 3
1 22 1
18 24 1
10 19 3
2 12 3
14 21 2
4 10 1
15 20 1
18 19 1
6 18 2
8 14 1
4 16 2
1 10 3
22 24 2
17 19 1
19 21 2
13 17 3
5 15 3
7 17 3
3 11 2
21 25 3
5 25 1
9 11 3
7 21 2
2 25 1
5 19 3
6 23 2
2 20 1
8 24 2
4 17 1
7 24 2
3 20 3
3 15 2
8 23 3
11 18 2
3 4 2
13 22 2
7 13 3
6 8 3
3 8 1
5 11 2
8 21 3
13 18 2
2 4 2
39 159
3 21 3
16 30 1
8 32 2
16 22 3
7 30 1
7 20 2
32 36 3
9 18 1
5 20 2
9 16 1
17 39 2
7 10 2
7 27 2
9 29 2
30 37 2
5 39 2
1 31 1
9 17 2
5 29 2
24 37 3
23 30 2
8 33 3
18 38 2
27 33 3
20 35 2
5 25 2
10 21 3
4 27 3
15 30 3
30 31 3
17 30 1
18 19 3
28 34 3
10 33 3
8 18 3
14 33 3
31 32 2
4 15 2
33 39 1
26 36 1
10 17 1
1 9 2
33 34 1
3 38 1
8 19 3
26 27 3
14 18 1
22 33 3
8 27 3
3 24 1
7 9 2
19 23 3
9 21 2
20 36 1
11 20 1
11 24 2
1 21 2
2 8 1
5 19 3
11 16 3
22 29 1
15 26 2
10 28 3
23 32 1
21 22 3
7 38 2
3 5 2
3 28 2
19 25 3
14 39 3
16 23 3
26 28 1
17 33 2
20 28 2
25 29 2
26 39 3
6 27 1
11 39 3
17 19 3
8 30 2
22 35 1
1 11 2
4 34 3
1 13 2
13 34 3
2 5 2
17 18 3
27 38 2
6 21 2
28 32 2
7 8 1
10 29 2
2 4 3
16 37 2
9 27 3
16 39 3
9 38 3
29 35 2
1 30 2
5 21 2
1 38 1
6 18 1
20 21 3
26 35 2
1 37 1
14 36 2
21 33 1
2 13 1
21 26 1
7 35 2
5 30 2
12 21 1
14 16 2
20 29 1
2 38 1
2 35 3
37 39 3
18 24 2
25 33 1
23 26 3
3 10 2
24 32 1
16 19 1
15 33 2
9 26 1
24 34 1
29 33 3
12 30 2
16 33 3
5 26 1
10 19 3
5 10 1
11 15 3
6 33 1
7 24 2
2 18 3
10 27 3
1 6 1
15 36 1
3 8 2
21 28 1
17 23 1
28 36 1
5 24 2
3 12 1
8 17 1
25 39 3
5 14 1
18 21 2
2 20 3
17 35 2
1 17 2
5 8 3
30 35 3
6 22 1
25 28 3
20 31 3
19 21 3
25 26 1
80 40
4 36 2
17 53 3
1 24 1
19 70 1
27 44 1
15 37 2
20 21 2
28 58 2
55 69 1
13 40 3
52 67 1
45 46 1
27 41 2
53 59 2
31 55 3
30 33 3
51 69 1
11 21 1
43 67 3
5 31 2
5 10 2
34 39 3
63 70 1
1 22 1
3 52 3
19 59 1
67 74 2
38 75 1
49 62 1
50 62 3
18 26 1
29 46 3
28 41 2
2 71 3
39 50 2
14 38 3
40 50 1
23 32 1
46 53 1
34 70 3
95 389
59 72 2
13 40 3
59 62 2
13 16 3
26 39 1
37 59 2
43 77 2
33 90 3
36 56 3
12 24 1
32 53 1
20 74 2
41 85 1
5 56 2
61 92 2
27 62 3
11 69 1
6 9 1
50 60 3
78 90 1
33 38 3
83 84 3
23 31 3
16 42 2
48 66 1
4 60 1
28 31 2
2 59 1
49 86 3
76 84 1
4 43 3
7 45 1
38 59 2
52 94 1
26 84 1
81 94 3
17 51 1
51 61 3
63 85 2
4 51 1
5 88 2
49 65 2
19 40 3
51 72 1
50 70 3
49 94 3
42 89 2
33 50 1
28 55 1
38 79 1
28 53 3
7 8 2
3 69 3
8 31 2
24 53 1
3 6 1
30 91 2
19 52 3
78 95 3
25 85 3
77 91 1
74 78 1
40 52 2
1 64 2
71 89 2
48 77 1
49 53 2
15 65 2
63 72 3
1 30 2
36 89 1
24 90 3
28 84 2
3 56 2
38 88 3
53 79 3
8 71 1
2 75 2
57 71 3
5 58 3
82 90 2
27 36 1
28 64 2
66 76 2
6 24 2
72 81 3
35 77 2
17 95 2
65 69 1
13 33 3
15 60 3
64 90 2
60 94 2
54 86 1
24 93 3
63 78 3
29 36 1
31 79 3
65 81 2
30 95 3
12 50 2
40 54 1
16 75 1
3 54 1
34 39 3
5 43 2
56 58 2
14 32 3
51 74 3
41 77 2
25 26 2
31 75 2
57 82 2
24 74 1
47 50 2
65 80 1
3 29 1
37 75 2
8 69 1
1 2 1
69 93 2
39 87 3
91 93 3
57 95 3
44 48 2
56 93 3
9 86 1
42 74 2
23 95 2
16 49 1
63 73 2
3 20 1
10 16 2
26 94 2
9 17 2
11 15 3
19 67 1
16 92 1
25 40 1
46 79 2
4 90 2
41 72 3
80 90 3
54 72 1
21 92 2
31 90 2
23 84 1
62 85 3
1 63 3
27 64 3
53 75 2
40 69 3
38 61 3
33 91 1
23 70 1
40 74 2
17 49 2
19 71 1
15 20 1
63 84 3
19 88 2
18 72 1
29 51 3
15 34 1
18 31 1
1 47 3
10 58 2
24 55 3
58 64 1
19 44 1
38 39 3
28 37 2
60 74 2
89 92 2
69 90 1
16 50 2
61 62 2
12 90 2
19 36 1
19 37 1
41 44 2
6 62 2
51 59 1
21 82 3
65 75 3
73 90 1
12 32 2
84 92 3
20 32 2
34 77 3
13 43 3
6 94 3
40 57 1
7 42 3
12 64 1
31 77 3
32 57 2
1 77 3
37 86 3
42 64 1
9 95 3
16 40 1
1 18 3
3 50 2
75 77 3
51 66 3
7 16 1
18 60 3
13 35 1
71 86 1
3 63 1
5 50 2
7 93 1
7 82 3
26 57 3
18 43 1
34 76 1
56 86 3
45 86 3
15 59 3
50 55 3
19 63 2
48 59 1
5 18 1
66 70 2
53 57 2
24 52 3
9 68 2
18 46 2
42 55 2
80 84 3
25 71 1
8 66 2
11 33 3
41 55 2
23 86 2
3 66 1
38 66 3
61 80 2
20 23 3
8 83 2
76 95 1
69 91 1
2 61 1
58 87 3
28 66 2
25 66 3
16 44 1
47 81 2
41 54 3
39 77 3
58 88 1
45 84 3
15 75 1
24 70 3
3 48 2
20 91 1
10 53 2
20 71 2
64 69 3
40 64 1
48 64 1
38 78 2
2 29 2
24 58 3
35 54 2
42 47 1
11 60 2
5 81 1
2 71 2
2 89 3
37 61 1
13 37 3
70 81 1
13 82 2
3 89 3
56 74 3
26 58 2
66 72 3
4 92 3
5 37 2
74 91 2
7 10 1
32 76 1
41 53 1
27 47 3
19 92 3
24 47 1
17 76 3
15 64 1
8 84 2
31 51 1
11 57 2
13 32 1
19 54 1
1 55 1
3 19 1
34 69 1
1 39 1
94 95 1
2 55 1
21 89 2
35 36 1
70 91 2
9 69 3
87 90 3
19 26 1
31 43 2
28 40 3
44 93 1
1 50 3
19 47 1
55 79 2
12 46 1
41 91 2
15 78 3
17 54 1
6 78 3
76 93 3
11 39 3
3 60 2
22 67 3
3 31 1
22 29 1
38 84 3
29 50 1
10 34 1
34 86 1
14 61 1
42 48 3
22 89 3
72 83 3
19 27 1
78 80 2
50 61 1
14 70 1
4 69 2
60 72 3
54 81 2
20 56 1
80 85 3
7 30 1
67 73 2
40 81 1
8 67 2
11 40 1
22 28 1
69 75 1
39 51 3
34 72 3
6 70 1
38 55 2
32 72 1
6 58 1
1 71 1
68 90 3
58 74 3
21 50 2
14 65 3
61 83 2
34 57 1
19 90 2
31 83 1
8 36 3
58 90 2
43 81 1
13 23 3
9 11 3
45 83 2
32 40 2
57 72 3
24 86 3
33 62 2
69 82 2
17 87 3
39 78 1
30 47 1
44 65 1
72 86 1
30 65 3
3 80 2
42 95 3
9 87 1
23 56 2
67 88 2
57 76 3
61 78 1
43 62 2
18 44 1
71 308
21 68 2
46 58 3
51 68 2
5 34 2
5 61 1
5 52 3
56 60 3
7 20 1
19 22 3
7 61 2
36 68 2
29 69 2
19 52 3
23 33 1
4 47 3
4 17 3
48 61 3
37 52 2
6 19 3
4 71 2
40 68 1
20 65 1
10 46 2
3 16 3
45 49 3
4 53 3
54 65 2
5 19 3
21 57 2
22 51 3
5 33 1
17 24 2
39 51 2
6 55 3
19 51 1
18 28 3
6 26 1
13 21 1
2 20 3
44 61 2
23 43 1
38 44 2
12 24 1
39 64 2
26 57 3
6 12 2
16 42 1
48 71 3
24 52 1
7 14 1
10 56 1
7 44 1
36 56 2
31 63 1
53 64 3
1 2 3
45 67 2
53 54 2
21 45 1
7 47 2
29 33 3
54 69 1
24 53 2
6 14 1
24 68 3
34 52 2
57 69 2
12 62 3
4 57 3
11 56 1
9 32 2
37 38 1
23 44 2
24 43 3
10 39 3
22 59 3
8 35 2
24 65 1
9 59 3
5 9 3
6 16 1
19 49 2
28 47 3
30 63 2
36 55 3
21 50 2
35 65 3
33 66 1
21 33 1
39 59 1
15 58 3
19 38 2
7 13 2
27 43 3
24 36 2
11 36 2
51 60 2
6 40 2
4 11 3
15 60 1
35 53 1
26 37 1
52 59 2
25 70 1
25 61 2
6 47 2
65 66 1
47 61 1
44 62 3
17 68 1
35 44 1
29 45 1
39 53 1
27 47 3
48 51 1
68 69 1
27 70 3
15 37 3
13 50 3
38 47 3
22 33 1
29 65 2
28 61 3
1 36 1
13 27 2
38 39 3
18 64 3
33 52 2
48 63 1
12 36 3
5 62 2
6 69 1
4 23 2
64 68 3
1 56 3
48 68 2
3 20 2
9 70 2
37 55 2
9 34 1
8 32 2
1 57 2
2 63 3
24 50 1
37 70 2
31 59 1
27 62 1
2 68 3
6 63 3
24 54 2
11 50 1
14 49 3
35 40 3
21 58 1
14 25 2
18 24 3
13 61 2
39 55 2
41 51 1
15 67 3
1 32 3
40 44 2
23 41 3
2 16 2
19 35 2
5 44 2
63 69 3
14 27 3
53 60 2
15 57 2
12 69 3
19 61 3
54 71 3
51 71 1
37 47 3
24 63 1
32 55 3
37 46 2
27 48 1
51 70 3
7 63 3
48 70 1
17 56 1
2 33 1
10 14 1
6 67 1
2 25 2
30 64 3
19 67 3
31 33 3
1 48 1
7 8 2
65 68 1
24 27 3
11 14 2
16 51 1
44 66 2
12 37 1
32 65 2
8 57 2
52 60 1
20 28 3
31 37 2
33 58 1
1 5 3
38 55 1
49 62 2
58 61 2
6 44 3
19 60 3
4 46 2
21 69 1
15 32 3
13 65 3
11 29 3
15 63 1
4 40 1
57 64 3
16 37 1
27 32 1
12 55 2
28 33 3
18 25 2
36 42 3
13 38 3
7 29 2
20 39 3
2 15 3
17 40 2
18 26 3
20 70 1
4 64 2
36 47 2
5 8 2
9 37 3
14 58 1
37 53 2
20 61 3
4 52 2
50 54 3
26 45 1
18 54 2
32 67 3
9 58 1
49 63 3
28 35 2
13 42 3
30 32 1
7 48 3
22 38 2
29 36 3
27 54 1
58 65 3
17 52 2
15 31 3
1 53 3
45 61 1
53 56 2
4 34 2
5 13 3
14 36 1
24 62 1
25 49 2
9 65 2
17 64 3
1 63 3
35 58 3
33 47 3
12 70 1
6 28 3
41 58 3
25 31 1
14 19 3
13 43 3
39 58 1
6 22 2
51 56 1
21 63 2
60 63 3
13 36 3
4 58 3
19 24 3
36 69 1
64 67 2
18 30 3
49 70 3
12 50 1
65 70 1
35 61 3
10 55 1
1 41 1
25 45 1
32 60 3
14 31 1
46 56 3
31 49 2
7 30 1
1 17 3
45 50 2
16 20 3
9 20 1
18 39 2
24 31 3
10 41 2
4 10 2
21 56 1
22 25 2
14 35 2
13 62
6 8 3
4 12 3
1 9 1
6 13 3
5 10 3
7 8 3
2 10 3
1 5 3
4 5 1
10 13 3
6 7 1
3 5 1
4 7 2
9 13 2
4 6 1
2 9 3
12 13 2
9 11 2
1 8 3
7 11 2
6 12 1
1 13 1
5 13 1
8 13 2
3 8 3
9 12 1
3 10 3
3 11 2
5 7 2
4 10 3
3 12 2
6 10 3
2 4 2
4 9 2
3 9 2
2 8 2
1 6 1
2 12 3
1 11 1
2 11 2
2 3 1
11 13 2
11 12 1
8 10 2
10 11 1
7 12 3
3 4 1
7 9 1
2 13 3
4 13 3
5 12 1
5 6 2
6 9 1
1 2 2
5 11 2
7 10 2
3 13 2
1 7 2
4 11 2
8 11 1
1 12 3
1 10 3
11 45
10 11 3
2 9 2
3 6 2
2 3 3
7 11 3
2 5 1
6 11 2
1 7 2
4 5 3
6 8 3
5 8 3
7 8 3
3 8 2
7 10 3
1 6 1
9 11 2
1 2 1
5 6 2
2 10 3
8 11 2
2 8 2
4 8 3
3 5 3
4 6 1
3 7 3
9 10 1
5 10 3
3 11 1
3 4 1
3 9 2
8 10 3
5 9 1
1 4 3
8 9 1
6 9 3
4 10 2
5 11 3
7 9 2
1 5 2
2 6 3
1 11 3
3 10 1
1 8 2
4 9 1
1 3 2
64 182
5 25 2
29 49 1
42 49 1
44 62 2
8 23 1
30 36 2
34 44 3
24 51 3
14 50 1
21 38 1
43 59 1
11 46 3
44 46 1
52 53 1
38 60 2
12 15 1
4 7 3
23 56 1
14 30 3
47 50 1
32 44 3
10 31 1
4 38 1
19 55 1
18 24 3
11 63 2
8 52 1
11 27 3
5 39 3
40 62 1
44 50 2
26 28 1
9 31 1
12 52 2
12 35 3
46 63 3
12 23 2
39 64 2
36 50 1
38 63 3
3 25 1
5 29 2
17 59 3
17 58 1
21 45 1
5 32 2
56 64 3
5 43 2
14 51 2
3 29 3
17 35 2
15 44 1
39 48 1
4 24 3
14 48 3
12 19 1
13 45 2
2 49 2
44 59 2
1 23 2
3 51 3
3 7 1
13 22 2
36 42 3
55 58 2
35 49 1
8 44 2
1 25 1
7 45 2
12 20 3
2 11 3
14 17 2
32 45 3
39 57 3
13 46 2
29 59 3
17 51 3
58 60 1
9 22 3
5 61 2
7 40 3
27 52 1
25 36 3
23 51 2
1 26 1
43 44 1
60 64 2
43 49 3
50 60 1
47 59 3
12 29 3
4 55 2
26 27 1
5 20 2
4 40 3
32 48 3
41 43 1
17 45 3
39 47 2
11 58 1
28 56 2
43 58 1
18 44 2
10 17 3
16 51 1
5 53 1
7 39 1
4 37 1
18 36 3
10 23 2
21 64 1
4 5 3
24 48 3
1 2 3
28 50 1
59 60 3
29 40 3
2 30 2
25 64 1
12 46 3
29 31 1
15 62 1
15 58 1
15 18 2
22 36 2
3 14 2
31 53 2
15 35 3
13 57 2
26 41 3
29 38 3
28 51 1
3 36 3
7 49 2
41 47 1
52 60 2
17 63 2
38 56 1
3 57 1
43 60 1
1 53 1
7 21 3
40 49 3
52 56 2
33 38 2
21 39 2
17 39 2
29 52 1
50 55 1
45 47 3
16 17 3
14 31 3
24 41 1
48 49 1
32 52 2
40 41 2
20 58 3
8 56 1
11 57 3
2 62 2
27 60 3
42 43 3
45 55 1
11 33 3
19 47 2
36 43 3
28 45 3
10 36 1
17 24 2
20 39 1
54 59 3
5 55 1
2 20 2
27 64 1
5 59 3
2 17 1
25 30 2
2 47 3
2 57 3
16 59 1
5 26 3
26 36 3
51 224
