100
91 2000
268 435 411
350 154 -356
76 223 128
206 280 -479
4 345 196
348 86 12
455 116 774
19 145 -249
431 136 353
442 251 733
221 381 887
89 351 -130
23 421 -341
415 18 80
185 177 161
267 6 920
60 434 737
289 367 243
389 372 581
354 157 882
183 47 781
124 112 902
69 226 -85
277 449 653
117 149 487
39 189 -807
29 91 -84
363 151 582
98 447 779
420 146 916
394 369 390
44 18 720
18 119 4
228 354 178
78 297 739
119 62 129
378 21 869
125 28 932
392 406 -185
288 179 -231
201 25 894
42 204 953
142 73 626
320 464 582
363 358 729
344 149 330
321 317 255
73 90 605
299 140 230
237 305 301
198 328 -766
227 331 779
412 5 39
334 70 334
314 48 595
33 158 365
227 17 506
158 336 232
261 16 389
43 82 398
272 454 422
458 84 5
321 411 933
132 400 876
269 105 475
282 298 -859
275 193 930
394 233 222
273 369 237
408 120 713
198 324 674
42 414 -71
64 296 99
389 20 603
226 181 561
1 420 137
318 433 520
23 121 197
114 35 228
134 335 996
302 444 18
464 85 727
218 224 131
170 350 545
245 140 307
332 166 -771
331 438 680
269 373 -997
156 373 -343
443 224 -861
204 256 226
58 242 274
392 102 784
23 101 323
274 289 585
74 319 796
257 84 921
282 458 681
261 177 -638
200 415 -670
318 152 666
255 338 110
394 384 707
92 36 -421
402 420 541
106 387 965
282 38 630
188 60 181
302 336 344
154 408 434
304 309 545
111 174 741
262 355 934
56 427 331
286 354 879
280 82 624
94 390 419
163 160 -965
425 296 276
397 251 462
316 442 96
448 80 975
163 393 -326
38 281 861
405 13 963
251 420 682
311 49 549
241 325 396
395 212 911
216 347 925
92 294 857
126 41 859
462 265 250
396 226 670
106 414 748
316 308 -664
234 336 49
109 383 319
369 405 296
294 460 156
264 7 769
40 57 852
265 38 670
130 159 490
347 274 338
398 159 602
242 81 473
38 256 667
142 102 42
414 224 731
327 154 762
434 405 -126
4 10 -659
26 356 98
166 27 648
123 31 -479
85 155 162
18 245 389
387 247 215
271 441 665
153 157 -296
409 454 949
303 100 353
359 427 364
29 351 398
413 234 726
31 244 409
190 234 195
130 85 856
133 206 -469
14 346 376
3 235 233
5 205 629
84 401 450
146 62 684
240 246 407
360 365 648
284 455 -718
282 451 386
200 34 287
175 170 -862
332 387 763
420 305 -95
332 212 747
309 428 638
328 78 304
368 324 236
39 268 218
182 296 284
184 385 684
177 433 295
158 141 -418
232 174 710
193 423 127
187 373 964
59 103 -273
21 86 -948
309 76 461
332 379 -648
147 457 179
140 437 -876
384 129 578
442 298 -938
346 15 280
268 447 31
222 345 947
57 319 863
215 328 418
141 252 63
264 74 594
358 357 642
88 164 263
402 356 957
127 424 849
136 332 613
189 277 920
168 304 655
213 191 534
134 420 641
352 211 725
25 54 430
190 78 84
149 173 559
41 376 382
446 390 952
458 364 -591
250 14 153
285 316 -483
434 36 75
41 460 522
283 279 -626
171 236 963
311 3 -834
348 320 396
407 107 523
362 199 298
149 215 93
332 87 292
217 232 -49
112 309 290
12 132 -553
8 461 523
419 157 26
441 403 337
403 73 393
287 395 -294
342 426 422
49 298 519
271 367 356
86 388 430
356 37 874
305 222 -18
362 264 263
326 263 445
420 221 589
168 173 666
94 171 98
302 261 683
395 187 -784
264 123 618
376 116 240
144 346 943
57 164 141
418 44 409
156 66 76
60 429 732
241 230 475
328 175 -555
29 393 308
393 184 196
429 373 515
299 108 865
313 53 888
297 448 846
303 92 629
144 19 374
165 333 -738
463 251 273
282 175 225
132 131 537
450 28 949
250 289 888
118 306 7
49 418 276
447 28 -295
155 288 630
404 161 489
427 291 588
38 3 -903
34 11 907
175 403 133
235 341 854
375 367 768
84 124 -112
274 355 603
186 145 303
215 351 684
116 59 79
88 213 20
157 342 883
401 274 -497
102 221 -753
107 456 359
190 376 626
69 437 774
194 10 970
178 177 237
86 82 1000
75 432 581
2 144 180
362 248 572
261 58 683
105 396 152
347 376 592
358 412 -108
241 403 763
178 239 878
180 421 208
401 372 607
298 377 461
171 43 556
355 31 -294
345 440 -513
71 234 856
89 169 797
233 382 39
269 434 -60
421 170 -340
140 262 802
376 181 608
129 140 822
61 208 616
422 97 505
168 317 534
337 343 79
172 167 883
404 412 408
266 205 984
409 221 695
452 6 302
418 258 929
376 59 677
293 208 -100
157 422 514
451 213 975
236 141 -204
75 354 550
166 462 -565
55 103 548
13 375 372
94 197 787
244 252 -843
285 207 593
439 308 770
152 79 827
206 363 915
22 123 597
448 176 916
405 152 621
435 185 605
403 373 379
262 318 36
294 258 784
286 334 310
158 214 73
205 459 259
117 308 578
184 42 -927
149 334 267
374 34 283
210 221 -377
62 77 574
299 196 788
296 173 215
221 54 920
35 113 853
346 78 890
241 227 -180
96 375 176
257 7 711
335 2 781
225 353 309
339 316 667
451 231 555
197 168 -224
364 88 522
177 278 -183
391 329 854
210 365 -382
371 367 665
147 30 659
416 41 391
111 136 215
289 179 289
263 374 -484
304 75 259
82 79 208
100 140 324
58 131 -698
222 286 314
53 120 357
376 384 588
440 453 921
279 142 636
439 133 633
304 226 722
45 58 402
110 375 726
293 346 434
439 373 -443
103 38 626
265 37 552
370 45 54
210 68 -947
107 293 886
205 408 155
164 278 458
237 259 743
347 132 692
127 448 230
195 101 157
80 258 -477
323 284 549
330 21 -257
231 151 -257
343 188 -293
182 241 827
114 458 286
231 47 386
365 248 -448
59 57 -79
256 282 870
153 124 684
131 311 823
68 231 701
170 270 783
410 454 471
259 395 386
377 2 659
103 345 -222
82 252 556
253 72 920
272 300 6
156 153 852
198 149 903
46 188 472
36 401 22
402 139 937
221 210 298
133 97 91
127 352 255
314 103 337
263 150 193
144 243 541
396 258 -663
176 5 23
334 309 40
285 86 237
444 132 922
366 153 211
423 252 878
207 29 -291
295 331 830
35 346 -148
239 264 725
427 211 -913
199 18 561
139 90 571
2 117 -308
267 418 134
460 347 -592
11 120 899
216 368 789
443 212 -62
253 11 959
364 203 -697
46 203 539
302 455 813
26 390 981
328 204 721
407 345 488
377 241 -21
344 6 453
17 291 -262
450 430 701
395 61 519
293 415 -110
138 58 984
459 309 41
408 47 311
265 291 140
344 405 64
203 148 424
138 400 308
200 51 589
210 326 710
348 429 484
413 70 -47
267 305 138
429 136 823
429 187 622
405 254 154
194 438 -45
267 230 -47
47 148 875
185 286 533
222 99 590
174 256 -645
225 125 -968
126 331 -156
6 71 133
416 450 -801
263 356 768
146 432 460
245 81 189
135 149 296
80 147 688
254 137 -865
133 99 530
215 249 -696
395 11 0
137 278 175
8 282 594
47 351 666
72 308 502
45 142 159
167 390 464
94 42 845
270 290 969
194 63 153
418 438 809
298 255 830
86 337 416
67 326 107
190 56 -392
374 60 226
267 409 291
268 252 787
79 155 539
266 407 989
33 51 195
307 270 -694
338 153 -325
170 262 264
322 348 -878
198 163 -595
410 326 571
390 238 998
340 120 159
265 428 503
90 237 31
126 426 245
179 44 190
12 52 284
315 101 183
342 305 840
67 430 382
254 143 34
95 228 831
93 302 377
289 230 655
94 397 418
115 167 -680
425 268 681
158 454 433
42 128 -713
376 156 -7
82 142 256
12 358 42
86 315 747
215 395 650
143 257 550
464 334 965
21 446 -86
269 197 194
50 173 137
372 241 90
422 322 618
119 364 -248
129 142 687
125 130 86
344 33 64
398 300 -450
299 295 214
130 382 696
253 297 173
88 159 919
50 343 200
250 86 415
393 430 450
356 328 357
139 15 589
413 393 89
373 227 448
323 220 927
435 100 -85
19 318 842
393 130 828
96 44 768
367 33 727
282 222 472
119 264 429
43 226 -722
408 189 494
284 44 451
406 72 386
249 412 -529
442 123 831
279 204 373
319 43 -503
335 229 897
380 13 785
421 338 887
226 346 34
67 104 766
92 446 165
352 85 465
136 47 415
347 99 335
118 338 985
269 318 -616
11 6 1000
362 149 -861
243 121 922
369 27 186
126 410 783
177 361 818
330 265 159
366 173 317
261 185 -801
280 211 -104
275 111 -47
195 316 755
52 169 646
54 286 556
5 195 -353
246 444 987
380 197 194
281 366 404
74 52 992
82 361 760
135 33 801
428 265 209
453 175 422
39 339 12
15 370 -756
280 233 -851
78 402 963
122 156 47
112 401 497
251 438 -375
265 277 486
4 43 -396
271 83 133
268 436 582
312 378 186
75 456 -352
330 174 -146
95 282 18
9 357 629
274 296 -150
241 108 676
80 442 31
169 14 352
64 417 736
278 55 241
430 407 707
216 213 765
7 394 -815
97 37 -790
59 272 590
34 381 199
259 400 991
239 413 889
161 121 881
231 276 574
252 270 337
419 97 450
429 61 691
334 424 -912
43 346 12
127 185 193
309 199 26
199 141 742
182 397 300
452 451 100
413 19 665
7 231 880
457 53 540
410 105 674
215 282 -997
118 357 892
102 332 593
249 80 127
424 427 626
353 318 493
390 75 618
43 160 -849
405 337 -220
75 451 858
57 230 948
205 7 389
118 221 318
33 179 -289
139 108 661
366 56 181
161 152 702
282 160 943
104 263 196
96 230 -480
96 294 -532
68 204 810
176 144 393
54 364 604
416 276 76
305 306 -921
229 457 -220
9 280 407
452 412 426
456 63 800
276 435 908
173 5 992
448 431 495
79 34 -246
459 201 265
156 86 178
301 165 470
111 17 212
416 436 343
298 383 957
204 107 9
286 315 -107
38 325 420
129 444 744
202 177 234
118 321 207
339 331 469
39 74 315
51 319 714
338 442 -900
83 365 345
81 9 525
142 406 -131
73 455 151
182 347 838
89 381 564
369 460 -806
353 460 447
262 175 74
395 442 909
81 340 51
243 125 698
252 69 -574
205 42 296
247 213 137
428 366 233
127 34 191
442 127 579
399 88 240
269 223 88
31 195 190
62 437 884
414 72 980
296 300 619
282 111 -953
52 338 -883
373 142 417
28 226 62
355 185 386
284 384 668
455 456 912
315 416 698
134 55 -214
88 157 770
434 296 401
187 143 466
399 423 700
376 16 498
418 303 650
434 188 647
55 147 165
218 100 581
153 258 -652
95 76 575
149 336 924
120 460 -239
32 439 623
257 223 -898
328 108 1000
369 290 500
127 113 513
47 234 975
369 436 855
214 375 597
296 15 -940
25 23 191
365 122 113
397 245 -753
145 184 385
42 127 357
85 329 493
412 352 112
224 33 180
213 313 -903
143 307 -850
170 208 464
31 237 26
70 329 722
275 156 601
168 211 370
25 249 616
419 387 635
199 25 392
35 25 629
127 167 891
437 237 445
86 164 350
281 171 102
452 365 994
302 274 490
422 63 544
443 143 209
464 171 845
32 61 698
337 108 38
364 164 -788
85 81 -897
116 54 12
143 340 975
454 330 820
266 352 68
45 140 858
231 370 614
76 169 100
381 369 793
152 235 592
136 187 63
158 297 751
406 303 -358
1 383 31
35 377 943
463 308 680
202 371 12
70 289 110
437 87 373
442 83 312
275 58 370
133 103 142
426 275 492
304 134 -246
154 138 334
20 81 740
10 65 594
79 120 -309
300 175 417
45 339 343
137 215 910
288 461 483
295 190 134
180 22 -409
365 179 805
224 270 365
199 17 999
49 442 870
360 132 236
421 388 157
410 398 974
96 423 -598
109 463 6
443 15 596
42 125 205
264 312 921
154 433 -166
266 304 999
418 361 272
22 92 -284
308 273 324
110 156 404
33 115 584
181 213 246
297 355 787
400 247 820
125 397 903
240 307 729
114 393 70
16 215 216
321 104 537
432 83 887
390 313 838
219 369 927
241 392 331
400 355 954
452 162 149
297 45 955
41 402 -124
341 195 108
142 265 -923
132 34 -382
433 426 211
396 345 531
88 155 655
460 383 618
351 423 327
401 281 262
137 173 357
326 336 67
284 395 585
176 39 528
247 432 334
442 380 175
437 298 987
233 376 662
161 251 320
112 430 93
35 418 622
426 50 301
455 402 530
292 70 408
139 133 127
410 221 -172
381 253 115
192 24 858
247 153 675
430 149 491
154 165 566
276 287 593
117 70 903
135 356 213
11 373 495
421 392 309
64 195 960
270 248 -233
318 287 832
246 115 295
46 9 383
92 68 166
416 377 810
215 73 628
155 460 611
241 158 217
32 412 165
109 179 367
197 98 503
464 371 968
421 61 858
407 352 545
179 157 683
10 18 359
100 435 797
14 69 -889
78 249 379
123 315 103
325 101 565
464 274 548
172 388 828
443 113 660
340 256 347
385 171 759
40 404 256
73 241 26
151 57 -982
150 419 152
337 127 881
328 158 609
53 463 828
302 58 898
132 234 563
166 167 4
57 427 344
188 335 -421
325 267 69
116 447 459
284 282 -168
49 183 456
322 405 58
61 445 65
146 68 750
145 369 914
416 38 10
98 458 13
165 95 427
368 346 -400
462 163 218
183 363 524
408 170 744
140 295 210
93 98 -242
340 29 834
325 38 580
445 300 -721
379 401 -642
270 340 187
314 343 -469
285 281 181
400 180 428
250 320 503
440 65 731
202 129 902
252 127 -56
304 139 417
178 144 991
282 329 718
434 239 621
194 3 -894
101 355 638
299 34 713
423 28 107
129 377 -331
233 123 23
322 151 206
386 19 60
371 218 637
400 130 979
459 108 -214
220 80 -97
53 421 72
162 93 -945
188 7 113
117 445 846
47 170 121
293 288 292
26 125 958
64 267 454
191 187 805
30 368 251
150 85 -872
360 311 262
431 49 -817
297 339 570
447 437 313
263 112 -789
216 446 -246
62 336 834
286 436 730
343 116 455
156 1 894
104 233 -129
431 333 614
388 72 310
349 194 607
432 73 -768
17 80 429
168 306 -491
263 38 338
308 172 744
325 174 541
141 176 679
345 240 858
239 154 254
399 10 0
101 430 826
177 286 161
460 173 571
315 249 -474
320 425 411
446 275 517
416 199 884
249 214 231
292 262 837
304 302 130
277 421 -901
362 187 874
244 145 950
47 187 396
391 111 168
21 81 728
128 74 497
148 250 302
72 230 202
235 286 430
293 279 122
402 388 268
464 452 9
413 265 -58
332 143 493
168 164 756
350 70 -809
3 245 387
84 191 -150
26 312 252
387 201 701
125 440 611
123 9 109
191 188 -62
111 197 709
417 312 10
353 150 175
32 164 433
46 397 189
153 339 265
57 208 814
44 176 -347
128 377 811
201 227 323
52 185 464
163 70 447
420 278 815
424 84 453
359 100 201
316 284 -24
437 195 -412
460 276 373
217 141 -202
434 273 217
326 424 570
182 404 101
25 419 256
230 127 733
249 356 203
432 179 -760
373 82 703
202 199 -632
357 85 106
305 9 688
289 319 149
207 120 934
363 236 264
124 16 310
209 83 936
27 100 927
310 99 461
363 349 450
224 354 -647
232 134 577
67 87 593
250 227 -670
260 438 -786
244 371 565
145 190 66
166 143 -382
185 123 -228
341 346 167
239 194 583
431 192 979
47 80 5
126 96 32
233 275 273
15 388 297
36 409 707
131 421 174
219 414 -749
281 142 398
402 274 262
308 146 369
117 337 292
294 59 235
211 168 343
401 108 -678
281 111 793
183 178 642
242 182 881
81 99 188
184 435 -639
402 127 -800
416 158 452
275 238 23
405 406 655
65 215 415
176 162 653
207 57 931
16 239 62
334 311 190
431 346 650
86 440 -737
76 243 -94
342 144 156
347 155 284
69 94 524
203 171 -741
362 131 297
368 172 239
426 410 88
157 285 535
101 418 69
215 390 644
75 177 -398
404 145 -746
447 20 332
330 177 388
384 441 847
174 348 102
173 293 867
415 269 524
43 210 922
236 150 -989
177 134 -37
303 163 -830
324 370 4
164 133 281
102 452 26
260 355 647
172 43 411
271 454 670
190 268 -274
139 447 684
130 407 239
195 99 83
416 25 482
33 315 -84
460 435 275
326 402 645
12 294 424
310 245 -148
273 143 -787
411 423 706
264 460 156
453 52 411
303 410 445
32 416 976
431 121 6
43 278 692
356 408 796
56 317 312
247 57 559
169 374 -79
379 241 236
83 366 910
252 147 -592
229 41 71
360 176 748
321 91 -293
167 376 324
239 92 622
439 147 619
25 47 246
59 88 143
422 46 805
401 289 105
62 144 329
207 194 535
76 299 802
63 195 955
384 22 544
131 104 807
169 20 -162
75 195 393
53 84 121
280 152 608
321 283 934
200 395 526
320 313 916
417 388 591
248 47 974
261 280 120
409 348 396
154 213 407
248 434 89
320 111 741
192 128 433
99 208 159
288 81 821
385 33 -859
340 308 166
37 344 660
85 79 -366
275 77 -661
385 213 786
382 449 94
463 218 576
257 285 -896
41 412 202
271 273 276
144 53 -146
48 130 5
189 247 92
251 390 106
232 450 606
67 316 646
165 70 33
402 441 294
18 188 308
35 115 618
70 29 291
307 26 824
285 171 93
169 314 649
304 422 -744
140 149 406
70 183 -280
301 96 -528
51 456 609
108 258 2
407 312 449
118 225 628
42 207 170
67 315 694
437 312 516
141 145 626
239 403 -765
276 379 788
190 61 373
101 243 434
387 356 -444
437 1 -160
166 315 226
412 120 721
244 285 765
449 428 776
428 358 116
246 137 837
319 53 449
242 384 672
403 13 644
459 130 278
250 194 375
425 143 -157
80 429 160
78 331 203
242 22 830
280 70 274
27 82 290
41 45 891
193 307 913
111 257 781
19 266 802
23 135 879
364 418 48
332 245 881
17 137 -447
7 419 805
62 42 454
96 330 -678
432 283 568
176 232 276
207 330 60
99 268 112
41 153 -414
411 230 922
119 53 568
119 392 476
191 263 803
333 408 523
306 387 843
371 128 399
446 1 314
46 44 800
430 450 907
136 12 -254
464 382 77
174 425 606
262 186 662
434 152 409
267 159 965
3 25 121
160 65 350
459 409 951
202 217 518
284 79 905
413 117 541
228 340 409
395 15 1
86 283 -491
137 197 65
383 231 425
434 200 536
205 100 982
250 5 793
293 319 58
162 59 -350
260 281 903
70 369 508
50 23 -662
132 382 774
78 48 527
161 61 486
401 371 932
73 180 -428
186 417 4
402 250 629
258 58 -567
215 277 689
236 199 885
152 118 -980
461 353 264
4 412 675
374 350 308
453 331 -662
53 207 -701
418 410 234
435 369 -526
7 372 389
77 94 677
75 440 83
101 51 -37
254 72 134
65 69 219
313 304 -384
155 379 -105
59 229 382
412 140 186
428 277 142
173 152 -750
134 194 327
100 427 259
427 60 932
161 301 405
140 357 857
439 143 195
361 330 623
383 356 185
448 412 281
404 237 22
163 358 368
703 2000
0 245 609
0 431 562
0 64 362
0 164 528
0 409 756
0 180 305
0 406 877
0 505 119
0 417 784
0 282 650
0 269 984
0 208 361
0 237 457
0 285 -71
0 387 460
0 525 526
0 283 322
0 173 562
0 251 378
0 471 921
0 39 738
0 115 133
0 453 935
0 342 448
0 234 26
0 219 703
0 390 808
0 474 433
0 449 36
0 376 188
0 633 775
0 659 773
0 573 707
0 117 329
0 90 546
0 59 972
0 56 9
0 625 50
0 270 791
0 249 763
0 432 659
0 158 813
0 193 86
0 91 463
0 668 -325
0 470 913
0 206 951
0 567 535
0 179 660
0 415 636
0 524 198
0 678 210
0 585 398
0 526 82
0 691 767
0 311 582
0 240 970
0 473 196
0 347 869
0 320 899
0 535 863
0 316 717
0 146 -230
0 423 248
0 212 389
0 370 679
0 335 566
0 157 797
0 49 364
0 46 355
0 386 818
0 493 260
0 28 142
0 552 972
0 553 38
0 693 85
0 499 30
0 430 648
0 315 752
0 272 455
0 125 261
0 176 491
0 513 248
0 276 262
0 480 737
0 294 893
0 667 1
0 252 789
0 48 730
0 461 356
0 566 -908
0 597 737
0 133 104
0 477 442
0 459 756
0 10 858
0 172 544
0 504 -742
0 9 474
0 325 503
0 119 975
0 71 823
0 185 745
0 483 316
0 364 918
0 398 731
0 7 891
0 53 199
0 572 729
0 595 145
0 522 649
0 21 259
0 679 75
0 571 730
0 261 845
0 450 314
0 215 437
0 187 167
0 26 899
0 534 835
0 626 728
0 355 50
0 96 506
0 100 185
0 182 181
0 418 230
0 590 670
0 607 835
0 5 858
0 472 122
0 267 58
0 662 326
0 218 790
0 297 320
0 149 624
0 548 698
0 619 875
0 137 695
0 318 167
0 289 305
0 645 105
0 40 8
0 257 695
0 620 918
0 265 993
0 605 955
0 332 244
0 12 70
0 293 656
0 568 776
0 510 773
0 454 161
0 298 381
0 238 883
0 396 186
0 446 744
0 250 513
0 690 687
0 457 494
0 621 681
0 399 483
0 110 895
0 684 369
0 515 973
0 73 965
0 497 188
0 57 507
0 700 846
0 18 697
0 356 730
0 391 183
0 264 845
0 262 313
0 353 576
0 75 677
0 531 931
0 357 697
0 673 506
0 484 766
0 579 298
0 242 75
0 413 54
0 562 147
0 666 269
0 543 110
0 422 456
0 429 736
0 438 853
0 410 519
0 494 413
0 514 14
0 192 103
0 506 106
0 444 191
0 174 930
0 291 943
0 259 920
0 198 294
0 25 651
0 109 524
0 344 806
0 343 175
0 650 728
0 458 584
0 502 773
0 674 981
0 151 647
0 501 269
0 412 343
0 52 251
0 156 195
0 341 437
0 361 588
0 328 137
0 4 340
0 464 129
0 207 335
0 652 373
0 104 206
0 194 279
0 130 618
0 86 750
0 405 550
0 681 336
0 292 881
0 241 616
0 141 57
0 191 -207
0 224 808
0 15 977
0 608 374
0 197 706
0 227 355
0 392 901
0 160 321
0 632 492
0 121 169
0 378 561
0 235 127
0 559 904
0 349 351
0 569 57
0 256 585
0 6 253
0 695 406
0 13 98
0 113 872
0 532 242
0 152 211
0 594 504
0 32 385
0 92 729
0 541 967
0 656 92
0 536 887
0 122 881
0 346 492
0 498 507
0 352 273
0 426 2
0 371 314
0 527 367
0 153 728
0 169 360
0 519 29
0 97 507
0 551 282
0 50 806
0 518 656
0 385 921
0 309 435
0 614 336
0 623 405
0 150 265
0 175 721
0 167 719
0 557 154
0 584 807
0 688 796
0 66 314
0 575 156
0 337 922
0 171 324
0 565 437
0 640 248
0 643 252
0 81 546
0 120 444
0 491 93
0 319 998
0 685 630
0 279 299
0 564 859
0 400 807
0 114 234
0 68 725
0 443 247
0 646 600
0 327 396
0 465 231
0 108 388
0 452 663
0 76 358
0 54 272
0 377 660
0 395 741
0 555 -127
0 147 538
0 680 519
0 414 128
0 260 898
0 593 581
0 509 856
0 244 23
0 45 811
0 612 904
0 570 618
0 435 360
0 663 847
0 485 260
0 280 106
0 363 427
0 540 179
0 188 333
0 326 331
0 638 898
0 482 210
0 82 769
0 380 165
0 511 781
0 354 717
0 300 269
0 323 316
0 89 656
0 295 682
0 596 212
0 62 535
0 581 825
0 216 120
0 428 478
0 225 653
0 440 403
0 451 230
0 236 543
0 617 464
0 284 884
0 375 632
0 41 837
0 321 495
0 394 21
0 489 575
0 588 566
0 1 949
0 131 132
0 340 445
0 301 605
0 649 681
0 523 508
0 383 914
0 271 995
0 648 202
0 558 919
0 537 500
0 274 156
0 243 328
0 388 503
0 427 194
0 168 127
0 77 450
0 634 384
0 199 752
0 578 243
0 549 507
0 30 234
0 24 582
0 488 907
0 230 401
0 495 370
0 615 104
0 232 471
0 628 564
0 604 573
0 145 517
0 401 597
0 105 777
0 462 512
0 116 742
0 134 556
0 503 327
0 223 976
0 463 926
0 639 372
0 455 777
0 38 88
0 101 329
0 692 862
0 424 109
0 33 808
0 670 948
0 601 -517
0 589 560
0 516 21
0 530 279
0 22 71
0 554 971
0 118 491
0 407 2
0 373 908
0 107 87
0 200 86
0 3 -486
0 221 41
0 563 979
0 647 885
0 436 727
0 312 325
0 345 538
0 362 375
0 351 593
0 358 952
0 468 160
0 606 170
0 469 504
0 220 872
0 165 45
0 27 686
0 437 725
0 36 357
0 521 816
0 184 909
0 281 729
0 233 825
0 106 814
0 112 607
0 466 18
0 47 461
0 574 727
0 580 775
0 307 16
0 439 782
0 539 205
0 163 371
0 419 93
0 23 786
0 70 896
0 367 823
0 303 726
0 411 720
0 542 123
0 205 119
0 177 51
0 496 498
0 528 865
0 201 695
0 609 966
0 37 996
0 330 957
0 263 786
0 587 741
0 675 143
0 138 129
0 447 939
0 17 590
0 313 815
0 456 837
0 124 213
0 651 23
0 189 856
0 302 933
0 84 690
0 31 939
0 629 765
0 448 646
0 211 622
0 253 714
0 317 409
0 254 263
0 61 463
0 699 830
0 299 282
0 202 218
0 442 819
0 288 167
0 143 696
0 546 860
0 529 152
0 576 362
0 8 448
0 664 665
0 365 993
0 132 427
0 616 191
0 402 206
0 655 236
0 654 319
0 123 193
0 286 843
0 598 973
0 129 816
0 517 18
0 492 5
0 247 840
0 43 292
0 305 563
0 476 829
0 214 647
0 635 399
0 186 676
0 698 972
0 381 937
0 329 828
0 139 985
0 148 976
0 408 341
0 592 464
0 560 251
0 166 566
0 384 145
0 127 952
0 339 732
0 641 324
0 2 437
0 183 43
0 51 473
0 379 467
0 229 405
0 11 967
0 126 -461
0 487 722
0 334 225
0 360 447
0 475 922
0 258 367
0 226 829
0 209 395
0 644 942
0 333 439
0 204 581
0 44 672
0 420 294
0 98 705
0 55 849
0 637 241
0 389 60
0 128 817
0 159 291
0 512 994
0 67 664
0 397 136
0 603 279
0 630 49
0 322 816
0 591 621
0 314 460
0 195 170
0 65 487
0 136 329
0 203 578
0 683 55
0 161 589
0 213 629
0 676 838
0 140 704
0 144 537
0 42 701
0 85 523
0 393 503
0 304 608
0 88 895
0 403 26
0 672 584
0 682 499
0 16 883
0 382 536
0 69 -651
0 636 482
0 701 159
0 374 270
0 658 809
0 74 171
0 618 256
0 162 421
0 79 710
0 696 938
0 296 709
0 368 663
0 14 329
0 478 941
0 460 478
0 310 564
0 627 903
0 433 547
0 613 778
0 94 150
0 669 640
0 416 98
0 155 896
0 170 998
0 600 199
0 677 796
0 231 351
0 441 587
0 421 187
0 178 525
0 624 660
0 255 869
0 479 316
0 369 486
0 29 690
0 34 147
0 135 695
0 622 479
0 19 80
0 324 910
0 556 189
0 83 67
0 87 6
0 246 650
0 642 574
0 486 334
0 508 805
0 490 761
0 547 30
0 404 838
0 348 794
0 248 295
0 78 41
0 228 844
0 268 903
0 217 650
0 545 4
0 287 742
0 331 493
0 500 866
0 538 269
0 58 345
0 359 455
0 481 448
0 686 553
0 582 306
0 196 561
0 154 261
0 561 440
0 631 87
0 72 293
0 111 612
0 290 69
0 611 440
0 35 200
0 181 290
0 350 690
0 60 904
0 533 992
0 434 242
0 599 491
0 602 431
0 520 361
0 102 610
0 583 961
0 687 742
0 239 610
0 266 555
0 467 972
0 550 417
0 80 210
0 544 201
0 190 882
0 372 459
0 702 690
0 95 880
0 308 883
0 577 915
0 694 930
0 275 480
0 338 833
0 93 968
0 665 49
0 689 133
0 142 873
0 671 293
0 507 444
0 210 185
0 222 731
0 366 356
0 653 195
0 425 141
0 657 337
0 103 298
0 660 900
0 586 435
0 20 920
0 336 30
0 445 439
0 661 844
0 610 624
0 63 57
0 278 453
0 273 727
0 99 547
0 277 307
0 306 47
0 697 765
403 448 359
498 197 283
518 407 743
484 506 -407
428 215 187
157 327 355
344 328 504
544 206 76
505 573 651
457 82 596
603 294 157
355 596 -940
71 558 217
202 221 926
152 696 363
579 389 -797
193 653 89
420 149 940
18 138 564
579 36 167
200 104 -234
23 156 944
236 14 72
294 140 591
534 330 276
328 67 899
657 506 109
233 374 45
475 688 317
406 348 922
7 127 418
531 479 -709
169 81 33
675 326 175
261 421 628
517 153 -381
194 454 292
468 544 221
347 477 -606
464 281 780
347 246 191
178 46 586
633 605 494
416 645 893
178 533 468
43 255 113
576 367 121
688 563 812
164 50 65
376 690 60
286 76 303
455 388 615
337 356 694
542 629 453
512 255 932
14 195 665
234 692 718
167 284 -912
187 256 865
661 693 230
541 346 980
29 355 743
203 144 -486
352 507 578
110 691 692
415 286 33
597 204 797
335 369 535
339 89 670
528 308 802
626 487 -510
110 364 640
431 422 281
630 283 497
10 633 405
665 449 175
485 162 268
401 461 -626
489 193 420
133 547 -54
114 238 788
609 51 163
391 600 743
587 53 177
283 578 820
607 554 796
523 142 170
144 350 -935
254 511 469
320 34 332
146 700 138
614 214 681
668 662 -851
123 11 6
323 647 671
37 278 713
223 500 123
15 162 624
173 141 141
21 46 208
153 424 -373
633 132 332
529 358 371
423 480 -468
481 572 973
274 173 302
36 221 780
206 33 864
285 477 407
323 496 964
489 288 412
402 210 128
427 413 308
285 425 218
114 575 832
629 306 927
32 553 929
515 16 205
49 220 207
494 44 1
430 274 113
380 535 131
585 271 351
58 211 470
696 130 -453
553 377 212
147 69 391
530 366 244
71 108 114
202 313 651
447 348 79
517 31 2
608 111 452
379 375 -48
111 45 874
236 501 -396
607 48 317
267 76 -971
218 458 37
413 675 353
120 244 670
106 443 97
82 336 518
328 124 372
122 631 679
559 61 461
212 388 990
116 314 733
127 453 808
290 75 390
549 601 -464
171 280 941
601 151 -907
370 466 -810
699 60 656
51 9 -731
189 640 575
641 133 333
432 634 804
506 641 -248
197 276 -981
140 119 351
498 391 32
500 195 -522
409 23 695
218 420 657
556 94 -173
607 138 27
374 584 837
477 75 -269
609 209 862
506 681 454
256 652 110
477 662 -1000
299 178 158
423 591 -919
