100
40 39
11 3 16
13 1 872
30 27 -998
16 11 687
35 21 587
32 6 930
10 8 661
30 22 -782
2 11 279
11 20 318
32 19 -669
29 5 223
17 8 308
4 30 -885
32 24 547
6 14 881
24 6 806
0 19 490
3 16 -545
18 5 322
42 41
10 23 -702
3 23 995
5 23 -373
35 5 -135
0 23 -558
37 10 -317
14 35 577
36 14 -901
31 35 42
28 14 -414
29 37 411
2 31 -782
26 31 -51
17 14 -169
19 35 -717
24 3 -537
21 5 610
39 3 904
30 0 -35
6 23 798
18 10 751
1 0 683
7 28 -259
32 14 451
38 37 433
20 26 424
34 19 -351
27 10 -319
13 30 -142
25 26 -790
22 25 -816
4 1 893
16 6 7
41 27 156
11 27 -958
40 23 -170
12 40 -499
8 12 415
9 11 -212
33 14 123
15 13 -305
32 139
13 25 164
12 13 -650
8 12 -254
24 13 218
11 13 -449
20 25 191
30 20 -897
16 12 772
7 13 353
10 25 -611
1 16 -381
2 7 928
4 20 789
27 25 330
14 25 -761
5 27 -998
17 20 -314
18 1 251
21 20 733
6 13 -852
28 27 -348
9 4 -716
26 8 -41
3 28 -130
23 8 291
19 2 325
29 2 585
15 10 280
22 21 -389
0 25 -724
31 5 -832
9 1 596
20 10 -936
19 12 662
19 20 -633
21 7 708
25 26 -277
28 5 -911
31 20 993
11 0 723
17 31 515
16 7 319
5 30 857
7 10 -87
2 25 161
26 12 979
18 13 -917
13 2 -669
20 3 -753
23 9 -690
23 7 -169
3 30 695
1 11 -690
16 4 28
11 3 946
17 1 -4
3 7 -168
13 1 -797
8 20 -494
31 18 637
17 11 418
23 6 -927
7 16 -353
24 20 -587
4 12 750
1 26 4
26 10 -15
21 24 777
23 5 269
10 5 -575
30 24 890
14 27 636
5 0 -70
0 27 -378
21 31 -341
20 8 375
13 26 -20
18 10 534
30 27 -994
23 13 107
16 17 331
18 31 -577
28 11 905
9 22 -566
8 29 710
27 23 63
20 26 121
30 23 -825
13 4 -184
26 25 245
28 8 51
7 26 764
17 19 -353
26 16 908
5 19 442
21 17 113
20 14 -32
22 7 390
8 6 -922
27 6 -303
12 2 311
8 25 -682
15 12 -248
22 12 963
4 22 699
19 8 956
25 19 -257
8 17 741
18 25 718
17 16 574
5 2 -920
31 14 644
25 7 365
29 31 -666
23 4 -93
20 28 617
6 1 -803
9 15 -836
7 27 -606
25 4 777
5 12 -279
22 9 -703
3 8 -325
13 22 679
4 15 -131
22 16 -788
31 21 -721
3 0 855
6 24 439
11 8 399
23 15 -812
27 12 718
19 25 989
14 26 -706
16 21 -959
20 4 397
15 13 722
3 29 330
4 16 -574
39 213
26 38 514
31 38 -88
23 26 405
11 23 320
25 11 -804
1 26 -644
5 23 943
8 31 -683
4 25 -492
37 31 -501
13 11 797
2 8 545
32 23 -793
21 2 7
3 8 -157
15 5 -229
28 1 -630
9 4 -460
12 1 441
35 13 -367
30 38 503
0 21 875
17 37 -45
29 4 798
20 37 136
33 0 -509
10 37 720
36 3 781
19 35 -970
6 36 949
7 12 390
24 4 803
22 7 782
27 2 -776
34 29 290
16 38 982
18 34 -638
14 23 67
29 32 712
10 27 160
1 36 -307
2 36 -812
28 17 -528
22 23 -488
33 35 -239
11 28 451
18 32 -8
25 18 196
17 18 861
7 31 229
0 4 382
34 24 -468
9 7 -258
32 2 -425
30 34 875
19 34 196
37 7 -71
36 31 -573
33 29 661
0 35 349
27 24 112
12 9 -765
4 10 -69
11 3 277
28 23 -964
2 11 -547
22 28 429
31 3 328
7 23 586
13 21 682
38 30 299
26 25 -948
16 7 654
35 33 -83
20 11 -700
16 23 -363
32 9 120
27 12 -775
21 9 427
19 7 387
35 27 -542
4 38 573
36 4 761
17 21 37
19 28 -71
31 15 12
35 20 894
6 34 -532
24 28 -415
28 0 967
36 34 -487
7 18 330
16 31 30
21 12 193
27 17 -838
0 14 -877
32 20 387
29 7 933
28 12 -941
6 15 -673
29 23 47
20 31 -110
11 22 317
21 38 -377
26 16 -631
13 35 -669
4 27 266
30 9 542
14 13 278
18 8 -782
19 3 605
13 12 -670
26 24 125
0 36 -290
26 13 72
17 7 -844
38 16 651
5 26 371
5 37 -399
4 24 787
9 5 958
0 34 58
22 3 772
12 14 92
24 32 407
15 13 719
6 12 374
12 7 -590
22 9 -669
18 36 327
36 25 628
3 23 410
19 32 -70
5 7 -849
10 13 678
38 8 -246
24 11 613
5 24 -378
36 0 888
6 13 -371
11 17 500
3 24 499
30 37 452
11 4 -639
1 11 -125
24 38 383
13 18 187
28 3 -280
21 27 -184
15 28 -812
24 14 -199
23 11 694
3 26 -746
27 28 696
18 14 -35
1 25 -766
37 13 432
3 16 -776
0 9 877
24 5 -993
31 20 35
14 3 230
36 29 -601
35 38 -183
5 33 724
0 1 415
9 10 934
28 25 285
38 14 -695
35 7 525
32 34 723
12 17 52
37 19 431
31 37 905
28 29 -827
22 29 -307
16 0 -800
20 6 402
27 4 -642
29 24 -151
34 2 -16
21 32 -277
12 22 144
20 35 173
15 12 712
14 15 787
6 8 769
29 12 192
18 9 -54
21 15 -934
20 29 28
4 8 -727
15 2 242
4 5 677
23 0 520
3 15 -358
35 25 -81
22 24 999
20 28 353
30 15 791
32 38 35
17 25 530
10 23 -452
30 5 -304
7 14 -483
37 33 -164
35 4 -219
31 14 976
8 28 -128
38 29 -621
0 22 726
23 10 -326
11 20 720
37 36
16 10 535
24 16 14
15 10 426
20 16 314
4 10 -688
9 24 -481
2 4 530
1 4 -88
11 9 748
6 10 899
28 4 -516
12 4 881
18 11 985
22 28 -480
17 4 -919
26 16 -430
33 17 -361
8 15 -503
36 28 818
14 36 -746
27 4 -516
29 15 896
19 36 484
21 24 -549
0 27 784
7 19 991
31 19 608
25 2 -126
3 36 425
23 22 159
13 24 447
35 7 783
30 16 532
32 19 829
34 14 -185
5 20 -455
49 429
4 12 -853
36 4 508
45 4 143
21 12 465
1 12 421
37 45 -526
48 21 296
19 4 133
22 1 725
29 45 -395
0 12 -751
6 4 -769
16 19 631
33 29 46
8 6 998
11 22 112
40 36 -608
5 12 -959
35 0 477
7 12 400
42 29 -371
39 11 -169
28 21 171
3 12 138
26 7 -426
38 36 704
32 48 316
15 19 -460
20 37 919
14 8 -402
10 26 -727
18 21 927
34 7 -585
17 32 -451
24 10 -361
43 39 971
46 35 -835
23 28 -46
47 23 687
9 10 -439
27 19 -397
41 15 -739
2 47 -358
30 35 865
44 29 -721
13 1 211
31 12 832
25 47 697
38 11 622
26 14 -760
18 48 494
29 42 -318
3 5 -696
10 36 377
41 10 55
6 8 -342
9 32 227
21 39 909
33 34 -246
3 7 559
32 34 519
26 12 965
16 23 251
34 2 727
29 3 63
32 1 -783
0 8 -592
19 15 914
1 17 -210
12 5 -314
30 32 -933
34 33 79
37 6 933
20 28 -872
11 45 -826
40 3 226
9 4 327
45 20 193
46 12 -306
13 31 -429
7 31 -306
12 36 553
13 39 360
4 19 -948
27 38 231
26 10 47
13 12 485
28 38 47
20 27 568
40 39 -540
31 40 816
42 0 -724
38 43 -687
19 27 74
13 6 -125
46 21 574
23 44 592
26 18 977
44 14 -508
38 41 -373
24 37 48
30 48 -267
9 6 -779
24 48 -483
0 33 -477
25 43 390
42 9 -694
1 29 -439
43 15 -832
12 2 554
48 6 194
34 40 -976
45 27 693
33 27 -898
12 42 527
28 36 461
6 41 703
43 46 286
27 8 620
10 44 -891
6 47 266
38 21 11
46 29 -761
26 5 -591
36 40 900
35 20 801
43 2 -320
41 38 404
3 20 -585
44 28 422
8 30 -269
2 40 801
9 24 -87
6 48 -516
15 41 -805
45 34 261
33 18 -552
28 2 217
30 42 -588
33 23 481
12 45 327
12 41 -774
47 44 -77
12 33 190
21 32 -495
32 9 -970
32 24 160
47 1 -730
21 48 -611
5 36 82
44 21 -267
40 47 -586
24 13 609
18 23 593
46 5 -82
13 33 591
11 14 703
15 9 -843
28 16 330
48 44 -834
5 13 928
12 30 -175
37 40 368
16 47 847
22 9 651
9 41 298
32 43 940
43 22 412
15 28 -540
38 46 430
18 8 -332
30 34 251
5 1 3
6 29 -495
28 19 -440
41 33 -922
19 3 465
41 12 767
30 41 -161
0 20 904
37 8 594
22 36 140
26 0 409
39 21 240
42 48 -376
9 46 -708
3 40 991
29 31 752
18 17 967
38 7 136
1 2 -30
47 6 613
21 3 -342
22 39 -250
30 20 658
15 8 551
47 26 795
35 46 -631
29 12 -349
45 41 -765
21 24 -533
3 35 848
46 38 18
14 29 410
7 36 586
23 12 476
15 7 35
4 5 63
19 33 346
45 12 -995
15 25 -495
33 38 763
44 43 -804
23 6 -902
3 11 -811
47 21 591
26 30 -686
15 21 941
27 6 -13
4 42 914
44 36 -800
36 7 -92
33 35 17
30 29 -966
5 2 -602
30 18 -575
12 11 -685
46 44 800
13 47 307
35 25 179
33 47 -148
48 12 224
17 20 298
34 8 -149
22 25 74
13 37 962
39 10 474
29 19 -194
22 24 351
47 8 997
26 20 187
0 3 540
27 34 52
22 14 -73
13 43 119
48 16 -486
39 44 -144
41 25 507
3 21 -867
20 14 880
7 3 639
36 0 -612
39 4 -760
41 37 -26
22 44 154
44 45 56
24 18 -720
6 28 -331
36 16 583
22 2 -430
45 6 205
25 14 315
7 35 396
36 10 -485
4 25 -440
14 22 -790
30 4 -892
17 38 266
46 14 870
17 11 249
15 47 -318
45 31 649
34 41 -929
48 43 -734
17 37 134
7 15 879
24 4 -310
19 42 447
7 8 354
35 7 -851
4 26 608
19 22 348
6 38 -90
12 19 -564
4 11 462
30 2 -268
15 11 450
44 19 -794
31 45 -565
44 7 439
23 40 -856
6 17 -870
18 30 945
45 2 307
41 34 789
48 35 -81
22 42 -547
5 37 10
0 5 48
37 11 -547
22 19 -316
27 37 -288
23 47 230
24 44 670
1 37 130
39 12 380
16 9 -283
29 21 -715
23 1 702
45 32 530
44 18 681
40 1 621
36 37 105
15 4 -151
3 44 221
48 18 674
1 33 -497
45 19 878
42 32 -614
20 24 298
34 28 -537
0 47 -423
34 35 -462
48 45 -688
47 29 -4
36 18 546
3 2 -334
0 32 625
29 40 -526
48 7 924
36 22 -631
34 45 469
47 12 -124
14 24 582
20 3 -508
44 48 908
32 44 -673
36 31 661
21 17 -823
14 39 -653
45 29 297
16 25 -297
39 33 -744
42 47 113
0 29 599
43 1 -368
44 9 185
46 2 -190
0 30 -568
17 40 866
47 36 -74
37 21 -51
32 20 545
42 2 -988
16 6 552
32 11 -741
15 6 910
10 41 -354
6 46 -254
19 29 911
23 8 413
37 24 -31
0 9 495
29 38 -646
48 38 598
31 7 -477
20 35 -797
27 4 -443
45 9 394
21 6 354
23 5 91
11 23 728
20 36 -164
7 21 997
9 42 874
36 3 -207
36 35 312
25 45 133
28 34 -159
43 21 369
43 34 -522
15 39 965
26 29 -375
44 17 195
44 23 -182
26 21 -419
0 45 -905
43 33 994
45 33 593
23 34 529
10 12 -477
14 34 752
33 17 666
27 24 -473
31 38 760
30 10 -490
31 22 892
12 40 -325
33 24 207
29 35 362
34 1 -981
9 20 447
27 28 -198
45 43 178
45 30 376
32 4 269
25 39 -894
42 31 -815
43 19 -644
16 22 -879
17 9 592
19 12 -680
17 44 861
14 12 199
10 37 19
2 37 -992
11 17 138
24 38 195
16 30 101
3 42 698
17 22 -902
37 16 765
7 45 426
22 0 691
44 22 982
23 38 -198
16 29 -223
42 43 -19
1 23 920
25 118
21 3 -598
22 3 800
23 22 597
15 22 -307
0 23 710
9 22 -98
2 23 945
13 3 104
5 9 729
24 3 161
1 9 921
19 9 -727
18 21 -811
7 21 982
4 13 294
11 0 144
10 23 -280
14 24 640
20 23 12
8 2 -889
12 18 807
17 9 863
6 0 -896
16 0 887
20 5 -312
13 20 -943
17 13 491
3 21 -933
8 19 -209
20 12 -885
19 15 450
6 8 -591
9 12 -625
9 15 416
13 9 757
1 18 -734
0 6 712
20 18 -13
7 4 24
19 0 658
3 23 879
18 7 995
0 5 787
19 16 -934
5 17 -537
19 7 203
16 23 -606
23 2 -724
18 0 -357
19 2 -110
4 1 -476
19 4 66
3 17 -905
4 9 43
10 13 -749
6 3 961
4 19 550
20 19 -198
15 12 95
7 22 797
20 9 730
12 13 839
1 4 596
3 1 993
23 0 686
1 3 39
14 5 -326
14 6 112
7 18 540
8 16 -147
20 15 14
6 18 193
1 20 -278
16 10 -121
8 11 -436
19 13 475
22 8 -797
10 2 -991
7 13 338
8 6 -706
7 23 592
2 14 -589
23 24 775
19 23 -856
13 23 -55
24 19 -619
8 22 258
14 12 737
23 16 264
8 9 721
11 7 -566
12 1 -185
0 21 -556
13 0 482
15 16 240
0 15 213
22 21 818
3 24 681
22 19 -913
6 12 899
13 21 -676
7 12 362
7 19 -807
15 6 -421
5 22 945
8 24 -140
21 11 727
18 10 530
19 20 -354
12 3 718
23 3 27
9 20 973
2 18 927
2 12 -298
6 20 -440
9 3 -683
10 19 201
15 14 -516
50 231
2 36 -247
20 2 -431
23 36 945
6 2 345
41 20 439
17 6 -597
14 17 517
46 41 670
25 20 932
45 17 -671
35 46 398
3 46 440
24 6 -458
13 17 -278
22 36 -610
26 13 269
21 3 -831
18 25 -713
42 21 191
7 26 84
4 20 -677
1 45 963
38 46 634
44 26 217
49 35 -900
28 45 443
19 6 -375
27 49 -790
48 4 -805
15 18 181
12 44 656
33 28 -232
16 18 954
5 18 -521
8 33 949
10 23 693
34 2 34
29 13 -878
31 29 -4
37 48 -931
32 36 -430
43 1 -686
40 19 575
30 17 957
9 19 -225
47 9 641
39 15 -527
11 28 135
0 39 -963
11 42 -917
29 10 -978
16 21 -629
15 0 199
21 25 -787
40 12 -271
31 9 -372
5 32 205
28 17 65
42 13 -875
8 15 944
32 17 715
19 3 502
9 36 75
13 4 297
20 0 -96
25 0 227
14 6 -88
47 24 -131
31 28 -61
31 10 -428
36 15 423
7 28 -497
9 8 787
20 27 -958
26 32 -490
32 37 702
43 14 -583
42 5 -736
23 15 -435
26 33 666
25 47 -815
44 35 -498
23 8 -921
48 15 -680
23 2 408
3 40 491
0 25 -419
48 31 -790
28 14 631
39 23 -785
11 23 886
0 26 140
32 1 -979
11 37 226
48 5 -50
46 14 -802
19 44 175
17 45 293
19 48 -547
29 43 -731
1 32 -509
19 4 -414
37 22 -162
29 31 -739
19 26 -930
25 13 -42
24 36 568
31 47 510
17 20 -879
37 31 812
19 46 793
15 36 683
8 13 -173
2 23 633
19 35 -69
34 43 543
8 27 551
14 41 294
29 4 -543
17 44 742
0 21 -570
16 45 353
41 36 -926
23 10 62
49 31 -886
13 1 776
17 18 -357
8 12 -718
28 7 919
36 7 -375
45 1 483
26 6 241
7 10 -640
39 48 560
36 44 -867
5 20 -487
47 8 447
48 25 125
29 40 -956
18 11 849
12 43 866
17 19 -203
25 31 -157
6 47 14
18 28 -820
15 19 -703
30 13 -558
1 5 665
22 4 162
46 37 851
35 19 788
20 13 364
10 40 -14
24 18 379
11 39 439
16 2 952
7 45 854
23 25 451
10 31 763
32 39 914
36 29 219
40 2 -659
18 8 -274
36 18 -923
32 48 -730
36 25 -377
32 24 -132
32 30 444
36 12 125
45 36 633
7 32 -70
9 47 -916
40 49 409
1 7 -761
31 8 143
8 39 -377
14 9 -563
18 36 -296
18 32 322
36 28 232
45 33 -101
18 1 -313
3 26 154
1 34 -188
28 49 406
43 8 483
18 35 73
22 7 -932
34 26 672
31 38 -235
34 9 -817
37 42 -386
34 30 992
10 26 698
18 20 -605
38 49 -835
29 17 -255
41 19 398
42 36 444
35 30 -732
39 24 1000
38 34 205
33 44 5
43 26 460
29 48 -691
2 28 611
5 39 401
11 33 -765
36 40 447
37 3 935
17 0 -915
2 12 -880
21 43 885
47 6 295
39 12 -431
45 10 -950
10 29 781
13 22 30
17 32 -159
10 32 146
10 15 -321
43 24 255
13 38 199
46 17 -974
20 41 -745
29 28 -496
7 46 -621
10 27 75
22 10 -334
46 16 843
16 6 -415
50 102
37 33 865
17 33 -706
24 17 98
19 33 -293
30 19 -893
0 17 -638
18 19 791
40 0 -594
11 30 201
5 40 -199
32 24 201
35 24 -874
39 33 883
21 17 770
29 19 217
25 21 732
13 30 223
3 30 494
10 35 -609
22 5 289
36 17 -360
26 0 656
1 10 35
45 29 -112
27 19 574
16 18 49
44 5 -798
28 17 -599
8 40 -58
46 29 -810
23 45 969
43 40 92
47 28 902
34 39 153
48 35 -487
14 34 -95
49 47 415
12 13 -14
20 11 948
41 47 752
38 49 263
15 8 936
6 28 34
7 48 -456
4 6 -914
42 44 683
31 14 -875
9 48 653
2 32 191
19 8 -369
38 18 633
19 34 -706
41 34 -926
14 20 852
0 4 -810
33 24 488
24 11 686
12 17 457
43 22 829
45 8 -701
29 12 287
14 12 613
5 25 84
44 47 -551
26 13 222
10 6 386
29 38 -685
23 17 109
1 2 326
0 8 -167
33 28 -759
3 31 856
37 2 686
34 37 -852
21 44 -170
0 30 -743
23 4 839
18 8 436
46 36 -269
35 16 -452
22 24 493
10 11 -665
0 45 -772
28 40 403
46 23 785
2 3 -370
23 16 315
48 45 777
35 27 208
30 25 175
14 49 396
39 46 579
24 36 864
6 9 -348
32 7 316
38 24 502
48 3 -406
41 29 155
1 43 690
11 7 40
47 32 979
17 45 110
28 155
1 14 349
24 1 -625
2 1 -622
9 2 -571
5 2 722
7 9 764
21 1 1000
13 5 54
11 1 -582
19 7 -360
17 13 1000
16 17 300
8 19 369
18 11 -390
25 1 -838
0 18 639
26 0 605
15 17 228
3 21 318
4 15 -662
23 19 -147
20 24 135
22 13 -963
12 20 929
27 19 31
10 19 -318
6 4 203
7 24 -777
22 8 631
6 20 773
25 13 648
19 4 -164
12 11 -739
19 5 -764
13 16 -589
5 9 -990
4 12 529
16 21 684
5 26 -25
20 25 -257
15 8 133
7 8 897
14 3 -762
17 3 913
10 0 755
6 8 372
6 18 -94
12 9 805
19 8 -820
18 20 -796
26 14 -592
26 15 -669
11 16 599
23 15 -9
19 12 207
19 16 164
13 12 799
15 20 -258
1 5 933
11 4 477
20 16 682
19 22 -411
15 18 -334
21 6 551
7 3 -388
10 21 629
19 9 432
13 15 364
10 12 173
19 26 -546
16 22 158
20 27 -780
21 9 110
8 18 -261
4 16 141
0 15 522
1 17 942
16 19 31
8 22 913
7 27 -256
11 15 413
23 20 24
13 10 869
11 12 -348
12 25 835
1 3 457
2 14 -204
14 23 288
24 17 -795
4 9 -621
21 12 860
2 10 432
8 20 -304
0 4 707
23 12 -875
7 1 809
3 15 -951
25 5 -124
22 7 -655
1 6 610
21 2 789
1 23 -84
17 26 -277
13 27 300
4 26 721
19 25 -293
12 14 -852
10 14 -892
25 20 -383
3 22 568
8 21 621
5 25 -667
5 7 -747
0 11 38
2 26 186
5 3 -309
1 2 -634
23 4 -458
19 23 -11
2 19 781
9 19 -353
26 7 203
21 27 973
14 22 -81
26 19 285
8 13 371
21 5 -163
21 4 -354
1 9 -997
25 19 -593
25 22 158
18 27 -818
2 17 16
8 15 -232
4 27 -162
24 21 689
12 6 945
13 8 346
8 3 -276
1 24 530
12 8 2
7 22 178
9 20 -391
7 0 -726
18 8 479
16 2 827
6 19 941
15 27 -135
16 5 -664
5 8 604
13 18 -105
21 15 -515
13 6 -898
2 8 780
11 2 598
5 4
2 1 644
3 1 190
0 3 637
4 2 563
22 54
20 8 867
13 8 -91
12 20 -901
17 8 396
1 20 -892
2 12 -926
0 8 601
3 13 -107
21 2 -949
5 20 702
15 2 125
19 1 -200
4 13 -417
9 13 -638
6 9 433
10 0 40
7 19 -288
11 2 788
14 11 -875
16 20 -540
18 10 123
14 7 -333
5 16 428
20 11 -45
17 15 -962
1 4 -956
15 6 -233
16 10 531
1 17 -469
14 15 742
15 8 -252
21 1 -122
12 17 453
18 15 -307
1 2 -142
13 14 -379
7 3 776
10 19 -420
8 4 -457
2 15 104
8 11 243
15 19 129
10 11 -458
1 7 920
11 20 462
10 1 -946
8 12 -292
13 6 816
11 8 -210
14 8 136
14 6 211
0 5 424
6 16 -131
16 21 119
38 305
12 17 -765
4 17 779
30 12 -249
34 17 621
8 17 426
6 30 547
19 4 -896
15 34 60
29 12 917
28 19 -555
0 30 760
11 28 276
18 28 -218
13 15 315
24 29 -85
37 19 -633
5 24 908
23 34 -120
27 12 -142
3 11 997
21 29 -311
9 15 -631
22 12 103
1 5 -357
26 9 242
10 37 -395
16 12 -829
20 17 895
2 0 -689
36 1 927
25 20 -573
32 30 -581
7 5 67
33 20 486
35 33 -959
31 26 -301
14 23 376
28 4 992
19 2 322
22 2 863
37 24 -314
30 35 -36
12 24 474
20 33 978
1 19 -261
32 7 -260
6 27 122
21 37 971
11 1 254
1 18 -1
5 6 896
15 8 219
13 19 8
30 4 -855
15 4 790
17 7 -164
23 15 -482
0 23 4
23 25 843
23 20 656
8 34 -876
26 16 730
28 9 69
10 13 -118
22 35 17
34 33 -807
35 8 -873
23 4 -704
10 22 896
30 6 187
18 8 884
32 28 386
32 4 412
24 13 -985
3 1 365
35 11 -272
6 32 748
22 19 230
20 34 -433
2 3 -874
10 2 759
20 4 -385
35 27 -483
6 8 790
28 24 -483
14 36 288
19 7 -587
19 23 547
1 11 366
11 29 764
0 16 -100
1 23 3
26 0 446
5 18 291
34 30 -967
34 31 -831
0 28 816
16 22 -520
25 9 -390
36 37 16
3 28 119
7 24 -254
34 6 943
12 35 381
22 27 -63
30 8 203
11 4 -104
7 31 191
28 31 607
14 37 532
10 14 814
3 21 -197
6 21 917
20 2 -271
8 32 651
30 18 -736
24 6 -366
8 5 704
9 26 -338
35 7 986
14 32 868
2 7 -736
2 6 704
10 33 771
36 21 621
3 34 -768
14 22 601
30 28 -26
17 21 474
14 21 92
2 8 771
4 12 43
27 1 469
15 21 -796
19 6 -189
16 8 504
24 4 -48
27 7 -253
3 29 -31
19 15 668
30 24 806
20 26 -294
3 4 -51
31 24 3
17 35 929
19 32 -700
9 30 656
11 31 -561
8 12 455
36 8 924
25 19 85
30 17 -340
15 17 -828
21 16 -194
28 12 -707
11 6 -340
18 12 -837
34 22 -196
11 12 -245
35 37 -950
5 0 -81
6 25 -957
11 36 -489
19 18 -863
20 24 1000
9 33 560
3 15 -374
31 18 -324
9 13 193
14 18 860
1 26 489
6 19 895
33 13 -464
10 12 -92
20 1 -553
5 34 -998
32 18 416
10 30 -12
21 9 -84
28 10 947
33 9 -667
2 34 900
17 22 582
25 3 513
9 34 -525
36 30 474
31 21 -792
7 16 -777
31 34 271
26 36 721
17 11 273
30 33 -522
10 20 -49
31 12 867
35 36 529
29 15 -353
19 36 -942
6 15 133
22 1 -593
5 37 -5
26 28 930
21 12 -185
37 34 -590
37 12 -410
34 8 -214
18 22 -159
18 0 764
28 36 174
32 37 91
19 33 -64
16 26 203
10 35 236
12 7 -219
21 10 -25
2 28 743
3 0 635
15 7 786
9 3 78
35 4 588
1 24 -537
35 26 -722
20 16 -34
6 9 -713
34 7 -19
36 2 -293
36 35 -35
9 8 187
31 32 -616
14 19 -947
30 31 -948
2 27 -832
1 10 864
3 2 -726
7 11 -829
14 3 254
37 33 752
5 9 996
31 25 896
27 2 -774
29 4 -397
29 23 969
37 35 -983
29 19 689
21 34 -233
31 4 -175
31 30 -551
0 10 -287
2 18 702
34 4 -567
22 33 -340
28 33 -635
29 37 -979
3 27 873
0 3 775
4 23 -887
33 37 -951
18 25 -795
10 28 288
29 24 4
4 10 92
11 23 270
17 3 613
33 22 -181
34 32 9
9 7 878
36 32 931
31 10 395
20 6 -931
34 27 662
10 19 -709
8 27 95
26 34 -237
13 28 910
14 25 -452
34 26 -693
8 15 -533
19 20 -594
32 10 -173
20 22 -654
16 23 907
36 22 231
9 22 109
7 13 -160
37 32 62
13 12 -223
4 24 -793
9 29 -630
18 7 566
22 18 -218
15 11 -526
14 5 -493
21 25 -532
28 0 115
23 28 231
2 1 -268
9 12 -343
35 12 32
26 10 939
2 32 855
22 8 422
21 31 119
1 29 -123
23 11 -784
29 7 -856
8 26 -357
10 14
8 4 190
6 4 -409
5 6 456
2 6 -10
0 6 256
3 4 321
7 5 826
9 2 -205
1 6 -63
6 3 -377
0 7 -668
0 9 -124
3 9 922
4 7 676
33 217
20 9 531
13 20 495
3 13 -767
28 20 -116
17 13 -45
32 28 527
12 32 -146
11 32 -717
25 32 -129
16 13 -398
4 3 -89
1 11 485
26 17 878
10 1 -319
29 10 -610
19 26 -779
15 11 -67
5 10 -366
23 3 636
22 11 -553
31 15 419
6 25 -145
14 29 -130
8 19 -478
21 13 526
2 22 340
24 28 -596
30 5 900
27 6 -224
0 10 93
18 16 -691
7 25 485
18 27 -303
16 22 -339
30 19 659
30 13 -540
13 4 231
15 9 307
5 16 -612
0 17 -325
21 18 234
30 9 -329
24 9 826
13 7 -173
30 21 -373
26 25 -148
7 32 -331
9 0 -298
29 20 -975
6 28 -236
21 24 -169
4 22 466
17 12 270
7 30 313
5 21 -800
12 22 -270
7 5 375
32 9 913
20 26 878
18 24 355
22 9 -452
25 17 127
21 2 -846
21 27 -534
23 24 -261
26 29 -482
19 15 695
19 20 127
21 1 378
16 23 826
11 8 436
10 27 -321
16 30 535
7 20 741
18 11 -275
6 8 465
15 3 -568
1 25 107
23 0 426
29 25 -814
4 15 -597
23 10 -236
20 1 -193
8 3 -340
31 25 348
3 30 -462
0 28 -99
20 5 -74
29 14 497
20 14 -959
6 32 282
29 22 -238
9 32 426
29 21 742
10 4 15
1 5 764
2 21 416
24 11 74
19 31 -88
24 1 -425
8 15 -894
1 14 -426
11 12 2
26 4 731
16 4 402
24 26 -107
20 13 -609
20 29 885
31 26 841
29 32 -42
3 12 -296
14 3 257
1 30 789
24 4 942
16 14 -857
24 10 800
1 26 -2
6 31 343
0 11 -434
26 8 160
21 19 -897
25 7 -854
26 9 -166
2 25 575
12 5 188
1 22 -574
29 26 -212
23 8 -690
29 11 -981
8 13 50
5 20 -790
11 29 -105
29 13 -528
12 17 -467
22 32 7
14 25 891
5 22 -556
14 24 -685
31 29 -692
25 28 441
29 17 -331
19 10 -181
17 29 -648
3 22 -422
24 30 -346
4 12 -962
23 4 -475
0 4 382
0 15 -433
31 18 -790
15 25 -75
8 25 -114
26 30 687
21 15 -7
31 20 578
10 16 -84
19 11 855
29 5 870
28 17 -780
27 5 339
11 18 413
27 18 593
9 30 -51
0 8 192
4 8 691
1 23 -318
27 21 -934
14 20 -46
14 32 570
2 23 -489
17 11 -242
21 5 -786
27 1 975
7 24 373
13 11 66
19 17 -1
31 3 -303
23 9 769
28 1 796
27 13 119
18 5 -445
24 22 774
21 10 244
9 13 -451
14 11 -577
23 31 228
1 2 235
13 24 -46
2 14 771
27 4 -642
15 24 -616
30 12 76
1 21 800
8 26 723
20 18 235
1 31 -489
32 1 -527
24 31 -680
17 22 -970
4 29 395
15 6 28
27 22 -989
13 26 887
27 23 -198
6 4 -441
3 28 -25
3 7 -431
13 16 261
12 10 -454
10 18 -565
9 18 235
12 6 940
30 28 -25
3 24 -931
20 11 -898
21 23 -720
32 4 932
38 320
4 26 -196
32 26 -459
10 32 694
22 26 -992
1 26 902
2 10 -770
24 4 334
11 32 -669
28 24 63
37 22 687
31 26 -982
12 32 72
21 26 -491
19 12 -584
16 24 491
27 37 -34
20 37 586
3 11 998
17 32 689
8 2 -677
35 16 615
36 26 -864
9 1 -709
30 22 -684
15 3 544
5 24 250
23 26 924
33 10 -39
0 35 -347
34 30 200
14 22 -365
13 2 668
25 23 689
18 20 -445
6 2 -470
7 32 784
29 17 -180
8 13 32
30 21 -655
29 4 941
33 26 -526
9 16 -696
17 34 548
14 7 156
1 34 71
1 11 398
37 28 515
27 12 -385
18 16 755
31 2 -865
13 6 -391
21 4 797
6 3 -867
14 13 479
2 8 303
24 20 822
15 7 275
31 37 -443
9 37 825
35 9 418
3 9 -960
16 34 657
15 13 -687
24 37 -944
29 13 -805
4 25 61
20 0 -344
17 13 -528
30 23 574
29 26 -30
16 1 -900
